Unnamed: 0,NOMBRE DEL PUNTO DE MONITOREO,LATITUD,LONGITUD,ELEVACIÓN (m.s.n.m.),CORRIENTE,ZONA HIDROGRÁFICA - ZH,SZH - Código (#Área#Zona##Subzona),Nombre Subzona Hidrográfica,DEPARTAMENTO,MUNICIPIO,FECHA,PROPIEDAD OBSERVADA ,*RESULTADO,UNIDAD DEL RESULTADO,PROYECTO,CODIGO__MUESTRA,parameter_std,value_raw,is_censored,value_num,unit_raw
,RCA_MAGDALENA_TOL_NATAGAIMA_ANGOSTURA [21137050],3.44,-75.12,345,MAGDALENA,Alto Magdalena,2115,Directos Magdalena entre ríos Cabrera y Sumapaz,TOLIMA,NATAGAIMA,2024-05-26,NITRITO,<0.006,mg N-NO2-/L,Convenio CAM - Ideam,29832,Nitrite,<0.006,True,0.006,mg N-NO2-/L
,RCA_MAGDALENA_TOL_NATAGAIMA_ANGOSTURA [21137050],3.44,-75.12,345,MAGDALENA,Alto Magdalena,2115,Directos Magdalena entre ríos Cabrera y Sumapaz,TOLIMA,NATAGAIMA,2024-05-26,NITROGENO AMONIACAL,<0.1,mg N-NH3-/L,Convenio CAM - Ideam,29832,Ammoniacal Nitrogen,<0.1,True,0.1,mg N-NH3-/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2005-03-16,CONDUCTIVIDAD ELECTRICA,97,µS/cm,Ideam,11410,Electrical Conductivity,97,False,97.0,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2005-07-08,CONDUCTIVIDAD ELECTRICA,48,µS/cm,Ideam,12001,Electrical Conductivity,48,False,48.0,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2006-02-28,CONDUCTIVIDAD ELECTRICA,117,µS/cm,Ideam,13015,Electrical Conductivity,117,False,117.0,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2006-11-14,CONDUCTIVIDAD ELECTRICA,50.4,µS/cm,Ideam,14094,Electrical Conductivity,50.4,False,50.4,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2007-03-09,CONDUCTIVIDAD ELECTRICA,100,µS/cm,Ideam,14648,Electrical Conductivity,100,False,100.0,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2007-08-15,CONDUCTIVIDAD ELECTRICA,60,µS/cm,Ideam,15272,Electrical Conductivity,60,False,60.0,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2007-11-01,CONDUCTIVIDAD ELECTRICA,65.5,µS/cm,Ideam,15605,Electrical Conductivity,65.5,False,65.5,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2008-04-23,CONDUCTIVIDAD ELECTRICA,85.8,µS/cm,Ideam,16196,Electrical Conductivity,85.8,False,85.8,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2008-07-19,CONDUCTIVIDAD ELECTRICA,78.7,µS/cm,Ideam,16531,Electrical Conductivity,78.7,False,78.7,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2008-11-02,CONDUCTIVIDAD ELECTRICA,89.1,µS/cm,Ideam,16918,Electrical Conductivity,89.1,False,89.1,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2009-04-24,CONDUCTIVIDAD ELECTRICA,57.5,µS/cm,Ideam,17522,Electrical Conductivity,57.5,False,57.5,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2009-07-25,CONDUCTIVIDAD ELECTRICA,55,µS/cm,Ideam,17778,Electrical Conductivity,55,False,55.0,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2009-09-18,CONDUCTIVIDAD ELECTRICA,75,µS/cm,Ideam,17900,Electrical Conductivity,75,False,75.0,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2010-04-15,CONDUCTIVIDAD ELECTRICA,73.2,µS/cm,Ideam,18599,Electrical Conductivity,73.2,False,73.2,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2010-08-27,CONDUCTIVIDAD ELECTRICA,75.8,µS/cm,Ideam,19122,Electrical Conductivity,75.8,False,75.8,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2010-12-06,CONDUCTIVIDAD ELECTRICA,55.5,µS/cm,Ideam,19627,Electrical Conductivity,55.5,False,55.5,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2011-04-01,CONDUCTIVIDAD ELECTRICA,99.2,µS/cm,Ideam,20089,Electrical Conductivity,99.2,False,99.2,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2011-06-14,CONDUCTIVIDAD ELECTRICA,80.2,µS/cm,Ideam,20439,Electrical Conductivity,80.2,False,80.2,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2011-08-18,CONDUCTIVIDAD ELECTRICA,67.6,µS/cm,Ideam,20618,Electrical Conductivity,67.6,False,67.6,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2011-10-19,CONDUCTIVIDAD ELECTRICA,14.03,µS/cm,Ideam,20828,Electrical Conductivity,14.03,False,14.03,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2012-04-09,CONDUCTIVIDAD ELECTRICA,68.7,µS/cm,Ideam,21439,Electrical Conductivity,68.7,False,68.7,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2012-10-11,CONDUCTIVIDAD ELECTRICA,72.3,µS/cm,Ideam,21821,Electrical Conductivity,72.3,False,72.3,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2013-05-22,CONDUCTIVIDAD ELECTRICA,71.3,µS/cm,Ideam,22304,Electrical Conductivity,71.3,False,71.3,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2013-10-17,CONDUCTIVIDAD ELECTRICA,66.2,µS/cm,Ideam,22598,Electrical Conductivity,66.2,False,66.2,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2015-05-21,CONDUCTIVIDAD ELECTRICA,54.3,µS/cm,Ideam,23889,Electrical Conductivity,54.3,False,54.3,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2015-11-24,CONDUCTIVIDAD ELECTRICA,55.88,µS/cm,Ideam,24382,Electrical Conductivity,55.88,False,55.88,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2016-06-28,CONDUCTIVIDAD ELECTRICA,65.4,µS/cm,Ideam,24748,Electrical Conductivity,65.4,False,65.4,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2016-10-12,CONDUCTIVIDAD ELECTRICA,47,µS/cm,Ideam,25192,Electrical Conductivity,47,False,47.0,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2017-05-10,CONDUCTIVIDAD ELECTRICA,77.6,µS/cm,Ideam,26340,Electrical Conductivity,77.6,False,77.6,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2017-08-09,CONDUCTIVIDAD ELECTRICA,106,µS/cm,Ideam,26486,Electrical Conductivity,106,False,106.0,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2018-07-17,CONDUCTIVIDAD ELECTRICA,66.33,µS/cm,Ideam,26964,Electrical Conductivity,66.33,False,66.33,µS/cm
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2005-03-16,DEMANDA QUIMICA DE OXIGENO (DQO),<20,mg O2/L,Ideam,11410,COD,<20,True,20.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2005-07-08,DEMANDA QUIMICA DE OXIGENO (DQO),22,mg O2/L,Ideam,12001,COD,22,False,22.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2006-02-28,DEMANDA QUIMICA DE OXIGENO (DQO),<20,mg O2/L,Ideam,13015,COD,<20,True,20.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2006-11-14,DEMANDA QUIMICA DE OXIGENO (DQO),34,mg O2/L,Ideam,14094,COD,34,False,34.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2007-03-09,DEMANDA QUIMICA DE OXIGENO (DQO),<10,mg O2/L,Ideam,14648,COD,<10,True,10.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2007-08-15,DEMANDA QUIMICA DE OXIGENO (DQO),30,mg O2/L,Ideam,15272,COD,30,False,30.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2007-11-01,DEMANDA QUIMICA DE OXIGENO (DQO),21,mg O2/L,Ideam,15605,COD,21,False,21.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2008-04-23,DEMANDA QUIMICA DE OXIGENO (DQO),20,mg O2/L,Ideam,16196,COD,20,False,20.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2008-07-19,DEMANDA QUIMICA DE OXIGENO (DQO),24,mg O2/L,Ideam,16531,COD,24,False,24.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2008-11-02,DEMANDA QUIMICA DE OXIGENO (DQO),220,mg O2/L,Ideam,16918,COD,220,False,220.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2009-04-24,DEMANDA QUIMICA DE OXIGENO (DQO),<10,mg O2/L,Ideam,17522,COD,<10,True,10.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2009-07-25,DEMANDA QUIMICA DE OXIGENO (DQO),17,mg O2/L,Ideam,17778,COD,17,False,17.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2009-09-18,DEMANDA QUIMICA DE OXIGENO (DQO),42,mg O2/L,Ideam,17900,COD,42,False,42.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2010-04-15,DEMANDA QUIMICA DE OXIGENO (DQO),51,mg O2/L,Ideam,18599,COD,51,False,51.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2010-08-27,DEMANDA QUIMICA DE OXIGENO (DQO),39,mg O2/L,Ideam,19122,COD,39,False,39.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2010-12-06,DEMANDA QUIMICA DE OXIGENO (DQO),23,mg O2/L,Ideam,19627,COD,23,False,23.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2011-04-01,DEMANDA QUIMICA DE OXIGENO (DQO),<10,mg O2/L,Ideam,20089,COD,<10,True,10.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2011-06-14,DEMANDA QUIMICA DE OXIGENO (DQO),18,mg O2/L,Ideam,20439,COD,18,False,18.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2011-08-18,DEMANDA QUIMICA DE OXIGENO (DQO),23,mg O2/L,Ideam,20618,COD,23,False,23.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2011-10-19,DEMANDA QUIMICA DE OXIGENO (DQO),38,mg O2/L,Ideam,20828,COD,38,False,38.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2012-04-09,DEMANDA QUIMICA DE OXIGENO (DQO),30,mg O2/L,Ideam,21439,COD,30,False,30.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2012-10-11,DEMANDA QUIMICA DE OXIGENO (DQO),27,mg O2/L,Ideam,21821,COD,27,False,27.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2013-05-22,DEMANDA QUIMICA DE OXIGENO (DQO),36,mg O2/L,Ideam,22304,COD,36,False,36.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2013-10-17,DEMANDA QUIMICA DE OXIGENO (DQO),29,mg O2/L,Ideam,22598,COD,29,False,29.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2015-05-21,DEMANDA QUIMICA DE OXIGENO (DQO),36,mg O2/L,Ideam,23889,COD,36,False,36.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2015-11-24,DEMANDA QUIMICA DE OXIGENO (DQO),45,mg O2/L,Ideam,24382,COD,45,False,45.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2016-06-28,DEMANDA QUIMICA DE OXIGENO (DQO),140,mg O2/L,Ideam,24748,COD,140,False,140.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2016-10-12,DEMANDA QUIMICA DE OXIGENO (DQO),<10,mg O2/L,Ideam,25192,COD,<10,True,10.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2017-05-10,DEMANDA QUIMICA DE OXIGENO (DQO),54,mg O2/L,Ideam,26340,COD,54,False,54.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2017-08-09,DEMANDA QUIMICA DE OXIGENO (DQO),63,mg O2/L,Ideam,26486,COD,63,False,63.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2018-07-17,DEMANDA QUIMICA DE OXIGENO (DQO),62,mg O2/L,Ideam,26964,COD,62,False,62.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2016-10-12,NITRATO,0.44,mg N-NO3-/L,Ideam,25192,Nitrate,0.44,False,0.44,mg N-NO3-/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2016-10-12,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Ideam,25192,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2018-07-17,NITROGENO AMONIACAL,0.11,mg N-NH3-/L,Ideam,26964,Ammoniacal Nitrogen,0.11,False,0.11,mg N-NH3-/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2005-03-16,OXIGENO DISUELTO (OD),7.3,mg O2/L,Ideam,11410,Dissolved Oxygen,7.3,False,7.3,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2005-07-08,OXIGENO DISUELTO (OD),7.1,mg O2/L,Ideam,12001,Dissolved Oxygen,7.1,False,7.1,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2006-02-28,OXIGENO DISUELTO (OD),7.1,mg O2/L,Ideam,13015,Dissolved Oxygen,7.1,False,7.1,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2006-11-14,OXIGENO DISUELTO (OD),5.8,mg O2/L,Ideam,14094,Dissolved Oxygen,5.8,False,5.8,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2007-03-09,OXIGENO DISUELTO (OD),5.5,mg O2/L,Ideam,14648,Dissolved Oxygen,5.5,False,5.5,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2007-08-15,OXIGENO DISUELTO (OD),6.3,mg O2/L,Ideam,15272,Dissolved Oxygen,6.3,False,6.3,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2007-11-01,OXIGENO DISUELTO (OD),6,mg O2/L,Ideam,15605,Dissolved Oxygen,6,False,6.0,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2008-04-23,OXIGENO DISUELTO (OD),5.9,mg O2/L,Ideam,16196,Dissolved Oxygen,5.9,False,5.9,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2008-07-19,OXIGENO DISUELTO (OD),6.1,mg O2/L,Ideam,16531,Dissolved Oxygen,6.1,False,6.1,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2008-11-02,OXIGENO DISUELTO (OD),5.1,mg O2/L,Ideam,16918,Dissolved Oxygen,5.1,False,5.1,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2009-04-24,OXIGENO DISUELTO (OD),6.7,mg O2/L,Ideam,17522,Dissolved Oxygen,6.7,False,6.7,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2009-07-25,OXIGENO DISUELTO (OD),6.7,mg O2/L,Ideam,17778,Dissolved Oxygen,6.7,False,6.7,mg O2/L
,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],4.103019444,-72.936383333,177,META,Meta,3511,Directos al Meta entre ríos Guayuriba y Yucao (md),META,PUERTO LÓPEZ,2009-09-18,OXIGENO DISUELTO (OD),6.5,mg O2/L,Ideam,17900,Dissolved Oxygen,6.5,False,6.5,mg O2/L
