CODIGO__MUESTRA,FECHA,NOMBRE DEL PUNTO DE MONITOREO,DEPARTAMENTO,MUNICIPIO,LATITUD,LONGITUD,risk_DISCHARGE_CO_0631,risk_SANITARY_CO_2115,risk_SANITARY_EPA,critical_violation_any,sanitary_epa_minus_co
17566,2009-05-08 00:00:00,RCA_FONCE_SAN_SAN GIL_SAN GIL [24027010],SANTANDER,SAN GIL,6.546666667,-73.12805556,30.0,86.34,86.3,1,-0.04000000000000625
17567,2009-05-09 00:00:00,RCA_GUAVIO_CUN_JUNIN_PTE.HOLGUIN [35067050],CUNDINAMARCA,GACHETÁ,4.799055556,-73.62922222,33.14,91.21,91.21,1,0.0
17568,2009-05-06 00:00:00,RCA_LAG.GUAMUEZ_NAR_PASTO_SINDAMANOY [47017580],NARIÑO,PASTO,1.135222222,-77.14719444,0.0,30.73,30.73,1,0.0
17569,2009-05-06 00:00:00,RCA_GUAMUES_NAR_PASTO_LA COCHA [47017020],NARIÑO,PASTO,0.989722222,-77.15722222,0.0,30.47,30.47,1,0.0
17570,2009-05-07 00:00:00,RCA_PASTO_NAR_EL TAMBO_PROVIDENCIA [52047040],NARIÑO,CHACHAGUÍ,1.431944444,-77.30055556,0.0,83.56,82.81,1,-0.75
17572,2009-05-08 00:00:00,LEBRIJA_SAN_GIRON_CAFE MADRID [23197290],SANTANDER,GIRÓN,7.17,-73.15,33.03,56.79,56.78,1,-0.00999999999999801
17573,2009-05-09 00:00:00,RCA_DE ORO_SAN_PIEDECUESTA_CONQUISTADOR EL [23197430],SANTANDER,PIEDECUESTA,6.989444444,-73.04111111,0.0,54.69,54.46,1,-0.22999999999999687
17574,2009-05-11 00:00:00,RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA,CUNDINAMARCA,VILLAPINZÓN,5.218611,-73.595556,0.0,75.96,30.4,1,-45.559999999999995
17575,2009-05-11 00:00:00,RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA,CUNDINAMARCA,VILLAPINZÓN,5.194722222,-73.61388889,0.0,47.51,42.61,1,-4.899999999999999
17576,2009-05-11 00:00:00,RCA_BOGOTA_CUN_TOCANCIPA_PTE.TULIO BOTERO-BOGOTA,CUNDINAMARCA,TOCANCIPÁ,4.971916667,-73.91613889,0.0,52.86,52.1,1,-0.759999999999998
17577,2009-05-11 00:00:00,RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110],CUNDINAMARCA,COTA,4.799322222,-74.09586944,0.0,55.61,55.52,1,-0.0899999999999963
17578,2009-05-09 00:00:00,RCA_MAGDALENA_CUN_NARINO_NARINO [21237010],CUNDINAMARCA,NARIÑO,4.387777778,-74.838375,33.13,56.86,56.86,1,0.0
17580,2009-05-12 00:00:00,RCA_BOGOTA_CUN_SOACHA_ALICACHIN - EL SALTO [21207120],CUNDINAMARCA,SOACHA,4.544847222,-74.25826944,28.34,56.1,56.06,1,-0.03999999999999915
17581,2009-05-12 00:00:00,RCA_BOGOTA_CUN_EL COLEGIO_PTE.CARRETERA LA MESA - MESITAS,CUNDINAMARCA,EL COLEGIO,4.598969,-74.43601,50.74,57.03,57.03,1,0.0
17582,2009-05-12 00:00:00,RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960],CUNDINAMARCA,TOCAIMA,4.454861111,-74.60852778,52.35,56.93,56.93,1,0.0
17590,2009-05-11 00:00:00,RCA_SUMAPAZ_TOL_ICONONZO_PLAYA LA [21197030],TOLIMA,ICONONZO,4.19225,-74.500722222,0.0,52.38,51.43,1,-0.9500000000000028
17591,2009-05-13 00:00:00,RCA_MAGDALENA_ATL_BARRANQUILLA_LAS FLORES [29045180],ATLANTICO,BARRANQUILLA,11.039361111,-74.81975,73.24,56.99,56.99,1,0.0
17592,2009-05-14 00:00:00,RCA_SUMAPAZ_CUN_RICAURTE_SAN MIGUEL-SUMAPAZ [2119700147],CUNDINAMARCA,RICAURTE,4.248085,-74.744647,23.03,57.03,57.03,1,0.0
17593,2009-05-13 00:00:00,RCA_MAGDALENA_CUN_GIRARDOT_GIRARDOT [21237030],CUNDINAMARCA,GIRARDOT,4.288073,-74.808592,23.01,56.93,56.93,1,0.0
17594,2009-05-14 00:00:00,RCA_SUMAPAZ_TOL_MELGAR_LIMONAR EL [21197150],TOLIMA,MELGAR,4.232555556,-74.62055556,0.0,56.64,56.64,1,0.0
17595,2009-05-13 00:00:00,RCA_MAGDALENA_TOL_FLANDES_ISLA DEL AMOR,TOLIMA,FLANDES,4.281944444,-74.77694444,22.75,56.67,56.67,1,0.0
17596,2009-05-13 00:00:00,RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200],CUNDINAMARCA,GIRARDOT,4.304888889,-74.793777778,23.03,56.88,56.87,1,-0.010000000000005116
17598,2009-05-15 00:00:00,RCA_MAGDALENA_HUI_NEIVA_PTE.SANTANDER [21097070],HUILA,NEIVA,2.942611111,-75.30852778,0.0,56.44,56.43,1,-0.00999999999999801
17599,2009-05-16 00:00:00,MAGDALENA_HUI_AGRADO_PTE.BALSEADERO [21047010],HUILA,AGRADO,2.232361111,-75.64855556,0.0,55.9,55.84,1,-0.05999999999999517
17600,2009-05-16 00:00:00,RCA_SUAZA_HUI_GUADALUPE_PTE.GARCES [21037010],HUILA,ALTAMIRA,2.03,-75.78,0.0,55.05,54.88,1,-0.1699999999999946
17602,2009-05-18 00:00:00,RCA_LAS CEIBAS_HUI_NEIVA_GUAYABO [21117080],HUILA,NEIVA,2.92,-75.15,0.0,51.43,50.0,1,-1.4299999999999997
17603,2009-05-14 00:00:00,RCA_UNE_CUN_UNE_CARAZA [35027100],CUNDINAMARCA,UNE,4.428638889,-74.01019444,0.0,54.54,54.28,1,-0.259999999999998
17615,2009-05-16 00:00:00,GUAITARA_NAR_LOS ANDES_AGROYACO [52057030],NARIÑO,LOS ANDES (SOTOMAYOR),1.574388889,-77.44197222,32.98,56.76,56.75,1,-0.00999999999999801
17616,2009-05-20 00:00:00,RCA_CABRERA_HUI_COLOMBIA_CARRASPOSO [21147030],HUILA,COLOMBIA,3.327527778,-74.86691667,0.0,55.05,54.88,1,-0.1699999999999946
17617,2009-05-22 00:00:00,RCA_MAGDALENA_TOL_NATAGAIMA_ANGOSTURA [21137050],TOLIMA,NATAGAIMA,3.44,-75.12,0.0,56.14,56.11,1,-0.030000000000001137
17619,2009-05-26 00:00:00,RCA_CABRERA_HUI_VILLAVIEJA_SAN ALFONSO [21147010],HUILA,VILLAVIEJA,3.3705,-75.11416667,0.0,55.05,54.88,1,-0.1699999999999946
17620,2009-05-28 00:00:00,RCA_NEIVA_HUI_CAMPOALEGRE_PTE.MULAS [21107020],HUILA,CAMPOALEGRE,2.566388889,-75.37427778,0.0,50.0,47.62,1,-2.3800000000000026
17621,2009-05-26 00:00:00,RCA_VAUPES_VAU_MITU_MITU [42077020],VAUPES,MITÚ,1.259806,-70.239167,0.0,80.95,78.57,1,-2.3800000000000097
17622,2009-06-01 00:00:00,RCA_GUAYURIBA_MET_VILLAVICENCIO_PTE.CARRETERA [35027140],META,VILLAVICENCIO,4.04947,-73.76442,0.0,55.36,55.24,1,-0.11999999999999744
17623,2009-06-02 00:00:00,MAGDALENA_HUI_PALERMO_ESPERANZA LA [21097120],HUILA,PALERMO,2.728416667,-75.39638889,0.0,55.76,55.69,1,-0.07000000000000028
17625,2009-06-03 00:00:00,RCA_MAGDALENA_TOL_NATAGAIMA_ANGOSTURA [21137050],TOLIMA,NATAGAIMA,3.44,-75.12,22.45,56.28,56.26,1,-0.020000000000003126
17626,2009-06-02 00:00:00,RCA_NEGRO_ANT_RIONEGRO_PTE.REAL [23087150],ANTIOQUIA,RIONEGRO,6.143472222,-75.37994444,0.0,86.33,86.28,1,-0.04999999999999716
17627,2009-05-09 00:00:00,RCA_CUSIANA_CAS_MANI_MANI [35197180],CASANARE,MANÍ,4.817,-72.29138889,30.0,55.43,55.32,1,-0.10999999999999943
17628,2009-06-01 00:00:00,RCA_CRAVO SUR_CAS_YOPAL_PTE.YOPAL [35217010],CASANARE,YOPAL,5.369,-72.41372222,0.0,44.72,0.0,1,-44.72
17629,2009-06-04 00:00:00,RCA_MAGDALENA_HUI_GIGANTE_PASO DEL COLEGIO [21077020],HUILA,GIGANTE,2.462555556,-75.56686111,23.04,56.97,56.97,1,0.0
17630,2009-06-01 00:00:00,RCA_PATIA_NAR_POLICARPA_PTE.GUASCAS [52017010],NARIÑO,POLICARPA,1.594277778,-77.42936111,30.0,55.84,55.78,1,-0.060000000000002274
17632,2009-06-05 00:00:00,MAGDALENA_HUI_SAN AGUSTIN_MAGDALENA LA [21017060],HUILA,SAN AGUSTÍN,1.905,-76.40111111,0.0,52.63,51.78,1,-0.8500000000000014
17633,2009-06-05 00:00:00,NARANJOS/SOMBRERILLO_HUI_SAN AGUSTIN_PTE.SOBRE EL NARANJOS/SOMBRERILLO,HUILA,SAN AGUSTÍN,1.869694,-76.233639,0.0,53.57,53.06,1,-0.509999999999998
17634,2009-06-06 00:00:00,GUARAPAS_HUI_PALESTINA_PTE GUILLERMO PLAZAS,HUILA,PALESTINA,1.715833,-76.123333,0.0,47.29,42.1,1,-5.189999999999998
17635,2009-06-06 00:00:00,GUARAPAS_HUI_PALESTINA_PTE.FUNDADORES,HUILA,PALESTINA,1.766109,-76.08939,0.0,54.88,54.69,1,-0.19000000000000483
17636,2009-06-07 00:00:00,MAGDALENA_HUI_ELIAS_SALADO BLANCO [21017040],HUILA,ELÍAS,1.9880833,-76.012083333,22.89,56.67,56.67,1,0.0
17637,2009-06-07 00:00:00,GUARAPAS_HUI_PITALITO_DESEMBOCADURA DE RIO GUACHICOS,HUILA,PITALITO,1.868451,-76.145781,0.0,55.46,55.36,1,-0.10000000000000142
17642,2009-06-08 00:00:00,SUAZA_HUI_ACEVEDO_SAN MARCOS [21037020],HUILA,ACEVEDO,1.752277778,-75.94541667,0.0,55.84,55.78,1,-0.060000000000002274
17643,2009-06-08 00:00:00,MAGDALENA_HUI_PITALITO_PTE.PASO LA LAGUNA,HUILA,PITALITO,1.950639,-76.058667,23.03,56.92,56.92,1,0.0
17644,2009-06-09 00:00:00,RCA_MAGDALENA_HUI_ALTAMIRA_PERICONGO [21027010],HUILA,ALTAMIRA,2.053166667,-75.85188889,22.89,56.67,56.67,1,0.0
17646,2009-06-10 00:00:00,RCA_SUAZA_HUI_GUADALUPE_PTE.GARCES [21037010],HUILA,ALTAMIRA,2.03,-75.78,0.0,52.86,52.1,1,-0.759999999999998
17647,2009-06-10 00:00:00,SUAZA_HUI_SUAZA_PTE.AVISPERO,HUILA,SUAZA,1.866686,-75.824,0.0,51.43,50.0,1,-1.4299999999999997
17649,2009-06-09 00:00:00,RCA_PASTO_NAR_PASTO_BOCATOMA CENTENARIO [52047030],NARIÑO,PASTO,1.201388889,-77.24777778,0.0,83.45,82.02,1,-1.4300000000000068
17650,2009-06-11 00:00:00,MAGDALENA_HUI_AGRADO_PTE.BALSEADERO [21047010],HUILA,AGRADO,2.232361111,-75.64855556,22.31,55.88,55.82,1,-0.060000000000002274
17651,2009-06-11 00:00:00,SUAZA_HUI_GARZON_DESEMBOCADURA PTE.LA JAGUA,HUILA,GARZÓN,2.172778,-75.669722,0.0,55.86,55.8,1,-0.060000000000002274
17654,2009-06-12 00:00:00,PAEZ_CAU_PAEZ_PTE.RICAURTE [21057030],CAUCA,PÁEZ (BELALCÁZAR),2.52,-75.96,52.0,57.11,57.11,1,0.0
17655,2009-06-12 00:00:00,RCA_PAEZ_HUI_TESALIA_PAICOL [21057060],HUILA,TESALIA,2.46,-75.76,23.07,57.09,57.09,1,0.0
17656,2009-06-13 00:00:00,NEIVA_HUI_RIVERA_DESEMBOCADURA RIO NEIVA,HUILA,RIVERA,2.780603,-75.332525,0.0,53.57,53.06,1,-0.509999999999998
17657,2009-06-13 00:00:00,RCA_NEIVA_HUI_CAMPOALEGRE_PTE.MULAS [21107020],HUILA,CAMPOALEGRE,2.566388889,-75.37427778,0.0,49.62,46.94,1,-2.6799999999999997
17658,2009-06-13 00:00:00,NEIVA_HUI_ALGECIRAS_CASIL EL [21107030],HUILA,ALGECIRAS,2.544777778,-75.30155556,23.05,57.0,57.0,1,0.0
17660,2009-06-12 00:00:00,RCA_CAUCA_ANT_SANTA FE DE ANTIOQUIA_CANAFISTO [26217050],ANTIOQUIA,SANTA FE DE ANTIOQUIA,6.417972222,-75.81925,33.28,57.05,57.05,1,0.0
17661,2009-06-11 00:00:00,RCA_LENGUAZAQUE_CUN_LENGUAZAQUE_BOQUERON [24017610],CUNDINAMARCA,LENGUAZAQUE,5.32825,-73.69972222,0.0,82.64,81.56,1,-1.0799999999999983
17662,2009-06-11 00:00:00,RCA_SALDANA_TOL_SALDANA_PIEDRAS DE COBRE [22057010],TOLIMA,SALDAÑA,3.90865,-75.104,33.18,56.88,56.88,1,0.0
17663,2009-06-13 00:00:00,RCA_YAGUARA_HUI_YAGUARA_HDA.VENECIA [21087080],HUILA,YAGUARÁ,2.64,-75.54,0.0,50.55,48.57,1,-1.9799999999999969
17665,2009-06-15 00:00:00,RCA_OTUN_RIS_SANTA ROSA DE CABAL_BANANERA LA 6-909 [26137110],RISARALDA,PEREIRA,4.773388889,-75.63305556,0.0,73.16,30.3,1,-42.86
17666,2009-06-15 00:00:00,RCA_YAGUARA_HUI_YAGUARA_HDA.VENECIA [21087080],HUILA,YAGUARÁ,2.64,-75.54,22.89,56.72,56.71,1,-0.00999999999999801
17667,2009-06-16 00:00:00,BACHE_HUI_SANTA MARIA_SOCORRO EL [21127020],HUILA,SANTA MARÍA,2.95425,-75.52105556,22.97,56.8,56.8,1,0.0
17668,2009-06-16 00:00:00,BACHE_HUI_SANTA MARIA_STA.MARIA [21127030],HUILA,SANTA MARÍA,2.971777778,-75.59244444,22.92,56.77,56.77,1,0.0
17669,2009-06-16 00:00:00,RCA_CAUCA_CAU_POPAYAN_JULUMITO [26017020],CAUCA,POPAYÁN,2.467583333,-76.64430556,0.0,86.8,86.43,1,-0.36999999999999034
17670,2009-06-11 00:00:00,RCA_RECIO_TOL_VENADILLO_NUEVA LA [21257100],TOLIMA,VENADILLO,4.795083333,-74.97194444,33.16,56.79,56.78,1,-0.00999999999999801
17671,2009-06-15 00:00:00,RCA_GUATIQUIA_MET_VILLAVICENCIO_PTE.ABADIA [35037100],META,VILLAVICENCIO,4.235333333,-73.63536111,32.89,56.77,56.77,1,0.0
17673,2009-06-17 00:00:00,MAGDALENA_HUI_NEIVA_FRENTE PUERTO LA CEBOLLERA,HUILA,NEIVA,2.9925,-75.26916667,22.31,56.67,56.67,1,0.0
17674,2009-06-17 00:00:00,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,HUILA,NEIVA,3.053444,-75.357444,22.62,56.64,56.64,1,0.0
17676,2009-06-17 00:00:00,SAN JUAN_ANT_CIUDAD BOLIVAR_REMOLINO EL [26197030],ANTIOQUIA,PUEBLORRICO,5.8808,-75.908311111,33.04,88.14,88.13,1,-0.010000000000005116
17677,2009-06-17 00:00:00,RCA_LAGUNILLA_TOL_LERIDA_ESMERALDA LA [21257090],TOLIMA,LÉRIDA,4.890777778,-74.85313889,33.3,57.02,57.02,1,0.0
17678,2009-06-14 00:00:00,RCA_GUARINO_TOL_HONDA_PTE.CARRETERA [23027060],TOLIMA,HONDA,5.289277778,-74.74608333,31.9,57.07,57.06,1,-0.00999999999999801
17679,2009-06-15 00:00:00,RCA_LA MIEL_ANT_SONSON_SAN MIGUEL [23057140],ANTIOQUIA,SONSÓN,5.731027778,-74.72583333,33.19,56.84,56.83,1,-0.010000000000005116
17680,2009-06-16 00:00:00,RCA_MAGDALENA_CUN_PUERTO SALGAR_PTO.SALGAR [23037010],CUNDINAMARCA,PUERTO SALGAR,5.469666667,-74.66216667,33.19,56.86,56.86,1,0.0
17681,2009-06-17 00:00:00,RCA_SINU_COR_LORICA_LADOCTRINA [13077040],CORDOBA,LORICA,9.294874,-75.893375,32.74,56.77,56.77,1,0.0
17682,2009-06-17 00:00:00,RCA_LEBRIJA_SAN_SABANA DE TORRES_SAN RAFAEL [23197370],SANTANDER,SABANA DE TORRES,7.578055556,-73.56055556,42.71,56.96,56.95,1,-0.00999999999999801
17683,2009-06-17 00:00:00,RCA_NEGRO_CUN_GUADUAS_GUADUERO [23067050],CUNDINAMARCA,GUADUAS,5.192111111,-74.57291667,33.25,56.85,56.85,1,0.0
17684,2009-06-18 00:00:00,RCA_VILLETA_CUN_VILLETA_VILLETA [23067070],CUNDINAMARCA,VILLETA,5.008583333,-74.467111111,32.86,56.74,56.73,1,-0.010000000000005116
17685,2009-06-19 00:00:00,RCA_NEGRO_CUN_NIMAIMA_TOBIA [23067060],CUNDINAMARCA,NIMAIMA,5.125305556,-74.44705556,0.0,54.94,54.76,1,-0.17999999999999972
17686,2009-06-18 00:00:00,RCA_PAMPLONITA_NOR_CUCUTA_AGUAS CLARAS [16017010],NORTE DE SANTANDER,CÚCUTA,8.233611111,-72.41722222,0.0,54.38,54.08,1,-0.30000000000000426
17687,2009-06-19 00:00:00,RCA_ZULIA_NOR_PUERTO SANTANDER_PTO.LEON [16027060],NORTE DE SANTANDER,PUERTO SANTANDER,8.350277778,-72.43472222,32.22,56.31,56.28,1,-0.030000000000001137
17688,2009-06-19 00:00:00,RCA_MAGDALENA_HUI_GIGANTE_PASO DEL COLEGIO [21077020],HUILA,GIGANTE,2.462555556,-75.56686111,32.86,56.64,56.64,1,0.0
17689,2009-06-19 00:00:00,RCA_PAEZ_HUI_TESALIA_PAICOL [21057060],HUILA,TESALIA,2.46,-75.76,32.66,56.2,56.17,1,-0.030000000000001137
17690,2009-06-18 00:00:00,GUALI_TOL_HONDA_PTE.LOPEZ [23017030],TOLIMA,HONDA,5.203888889,-74.74111111,32.8,56.3,56.28,1,-0.01999999999999602
17691,2009-06-19 00:00:00,RCA_INIRIDA_GUAI_INIRIDA_PTO.INIRIDA [31097020],GUAINÍA,INÍRIDA,3.867666667,-67.931694444,0.0,84.21,83.46,1,-0.75
17692,2009-06-19 00:00:00,RCA_HUMEA_CUN_PARATEBUENO_CABLE EL [35057010],CUNDINAMARCA,PARATEBUENO,4.396951,-73.292706,0.0,55.32,55.19,1,-0.13000000000000256
17693,2009-06-18 00:00:00,RCA_NEGRO_CUN_PUERTO SALGAR_PTO.LIBRE [23067040],CUNDINAMARCA,PUERTO SALGAR,5.759222222,-74.63175,33.24,56.98,56.98,1,0.0
17694,2009-06-20 00:00:00,RCA_NARE_ANT_CARACOLI_CANTERAS [23087210],ANTIOQUIA,PUERTO NARE,6.276083333,-74.67330556,31.33,55.82,55.76,1,-0.060000000000002274
17695,2009-06-23 00:00:00,RCA_SINU_COR_MONTERIA_MONTERIA [13067020],CORDOBA,MONTERÍA,8.751611111,-75.89241667,31.33,87.07,87.06,1,-0.009999999999990905
17696,2009-06-21 00:00:00,RCA_VICHADA_VIC_CUMARIBO_STA.RITA [33077010],VICHADA,CUMARIBO,4.866127,-68.362697,0.0,56.79,56.78,1,-0.00999999999999801
17697,2009-06-21 00:00:00,RCA_ORINOCO_VIC_CUMARIBO_PTO.NARINO [38027020],VICHADA,CUMARIBO,4.956861111,-67.83416667,0.0,55.55,55.46,1,-0.0899999999999963
17698,2009-06-21 00:00:00,RCA_HACHA_CAQ_FLORENCIA_FLORENCIA [44037060],CAQUETA,FLORENCIA,1.621166667,-75.61922222,0.0,54.38,54.08,1,-0.30000000000000426
17699,2009-06-22 00:00:00,RCA_CARARE_SAN_CIMITARRA_STA.ROSA [23127060],SANTANDER,CIMITARRA,6.291944444,-74.09833333,42.84,57.09,57.09,1,0.0
17700,2009-06-23 00:00:00,RCA_MAGDALENA_MAG_EL BANCO_EL BANCO [25027020],MAGDALENA,EL BANCO,8.992527778,-73.96944444,33.19,56.9,56.9,1,0.0
17702,2009-06-23 00:00:00,RCA_NEGRO_ANT_RIONEGRO_PTE.REAL [23087150],ANTIOQUIA,RIONEGRO,6.143472222,-75.37994444,31.33,56.21,56.18,1,-0.030000000000001137
17703,2009-06-24 00:00:00,RCA_NEGRO_ANT_RIONEGRO_FRESERA LA [23087830],ANTIOQUIA,RIONEGRO,6.199722222,-75.33408333,32.8,56.67,56.67,1,0.0
17706,2009-06-20 00:00:00,RCA_PAMPLONITA_NOR_CHINACOTA_LA DONJUANA [16017020],NORTE DE SANTANDER,CHINÁCOTA,7.687972222,-72.60547222,0.0,44.15,0.0,1,-44.15
17707,2009-06-23 00:00:00,RCA_ZULIA_NOR_DURANIA_SAN JAVIER-PTE.ZULIA [16027001],NORTE DE SANTANDER,DURANIA,7.836388889,-72.65083333,33.25,56.98,56.97,1,-0.00999999999999801
17708,2009-06-25 00:00:00,RCA_MONIQUIRA_BOY_MONIQUIRA_MONIQUIRA [24017600],BOYACÁ,MONIQUIRÁ,5.878138889,-73.57025,0.0,52.63,51.78,1,-0.8500000000000014
17709,2009-06-25 00:00:00,RCA_CATATUMBO_NOR_TEORAMA_QUINCE LETRAS [16057040],NORTE DE SANTANDER,TEORAMA,8.541111111,-73.24611111,32.74,56.64,56.64,1,0.0
17710,2009-06-26 00:00:00,RCA_ALGODONAL_NOR_OCANA_LA CABANA [16057030],NORTE DE SANTANDER,OCAÑA,8.197805556,-73.31825,0.0,54.38,54.08,1,-0.30000000000000426
17711,2009-06-26 00:00:00,RCA_CAUCA_BOL_SAN JACINTO DEL CAUCA_LAS VARAS [25027200],BOLÍVAR,SAN JACINTO DEL CAUCA,8.39,-74.56,33.09,56.97,56.97,1,0.0
17712,2009-06-26 00:00:00,RCA_NECHI_ANT_NECHI_LA ESPERANZA [27037010],ANTIOQUIA,NECHÍ,8.031943889,-74.788805556,33.19,56.95,56.94,1,-0.010000000000005116
17713,2009-06-27 00:00:00,RCA_CAUCA_ANT_CAUCASIA_LA COQUERA [26247020],ANTIOQUIA,CAUCASIA,7.96,-75.2,33.24,56.99,56.99,1,0.0
17714,2009-06-30 00:00:00,RCA_MINERO_BOY_PAUNA_BORBUR [23127010],BOYACÁ,PAUNA,5.649388889,-74.05502778,33.31,87.9,87.9,1,0.0
17717,2009-07-01 00:00:00,LEBRIJA_SAN_GIRON_CAFE MADRID [23197290],SANTANDER,GIRÓN,7.17,-73.15,0.0,54.08,53.71,1,-0.36999999999999744
17736,2009-07-01 00:00:00,CHICAMOCHA_BOY_TIPACOQUE_PLAYA LA [24037280],BOYACÁ,COVARACHÍA,6.383333333,-72.71666667,32.22,56.31,56.28,1,-0.030000000000001137
17737,2009-06-30 00:00:00,RCA_GUAVIARE_VIC_CUMARIBO_CEJAL [32207010],VICHADA,CUMARIBO,3.993665,-68.333828,33.01,56.76,56.75,1,-0.00999999999999801
17738,2009-06-26 00:00:00,RCA_PUTUMAYO_PUT_SANTIAGO_EDEN EL [47017070],PUTUMAYO,SANTIAGO,1.106305556,-76.985,0.0,79.5,76.58,1,-2.9200000000000017
17739,2009-06-30 00:00:00,MAGDALENA/CANAL DEL DIQUE_ATL_SANTA LUCIA_INCORA K-7 [29037360],ATLANTICO,SANTA LUCIA,10.30280833,-74.94655833,33.15,56.88,56.88,1,0.0
17740,2009-06-30 00:00:00,RCA_MAGDALENA_BOL_CALAMAR_CALAMAR [29037020],BOLÍVAR,CALAMAR,10.244042,-74.914705,33.09,56.83,56.82,1,-0.00999999999999801
17742,2009-07-01 00:00:00,RCA_SAN JORGE_COR_BUENAVISTA_MARRALU [25027120],CORDOBA,AYAPEL,8.32,-75.24,31.9,88.62,88.61,1,-0.010000000000005116
17743,2009-07-01 00:00:00,RCA_SAN JORGE_COR_MONTELIBANO_MONTELIBANO [25017010],CORDOBA,MONTELÍBANO,7.98817,-75.417483,33.23,87.07,87.07,1,0.0
17745,2009-07-03 00:00:00,RCA_ARMA_CAL_AGUADAS_QUITA SUENO [26187040],CALDAS,AGUADAS,5.713611111,-75.540277778,32.66,56.58,56.57,1,-0.00999999999999801
17746,2009-07-04 00:00:00,RCA_CAUCA_CAL_AGUADAS_LA PINTADA [26187110],CALDAS,AGUADAS,5.7414778,-75.6005638,33.25,56.99,56.99,1,0.0
17747,2009-07-06 00:00:00,RCA_CHICAMOCHA_BOY_PAZ DE RIO_PAZ DE RIO [24037510],BOYACÁ,PAZ DE RIO,5.9877472,-72.744522222,0.0,55.8,55.74,1,-0.05999999999999517
17748,2009-07-02 00:00:00,RCA_CANAL DEL DIQUE_BOL_MARIA LA BAJA_STA.HELENA1[29037370],BOLÍVAR,MARÍA LA BAJA,10.05861111,-75.40277778,33.17,56.88,56.87,1,-0.010000000000005116
17749,2009-07-08 00:00:00,RCA_MAGDALENA_ATL_BARRANQUILLA_LAS FLORES [29045180],ATLANTICO,BARRANQUILLA,11.039361111,-74.81975,33.19,56.89,56.89,1,0.0
17752,2009-07-07 00:00:00,RCA_CHULO_BOY_TUTA_PILAS LAS [24037250],BOYACÁ,TUTA,5.666666667,-73.26666667,42.54,55.71,55.64,1,-0.07000000000000028
17753,2009-07-09 00:00:00,GUAITARA_NAR_LOS ANDES_AGROYACO [52057030],NARIÑO,LOS ANDES (SOTOMAYOR),1.574388889,-77.44197222,33.2,56.86,56.86,1,0.0
17761,2009-07-17 00:00:00,RCA_GUEJAR_MET_VISTA HERMOSA_PINALITO [32077070],META,VISTAHERMOSA,2.97548,-73.67673,0.0,55.0,54.82,1,-0.17999999999999972
17762,2009-07-17 00:00:00,RCA_CAUCA_RIS_LA VIRGINIA_LA VIRGINIA [26177030],RISARALDA,LA VIRGINIA,4.8925,-75.882694444,0.0,85.5,85.38,1,-0.12000000000000455
17766,2009-07-18 00:00:00,RCA_ARIARI_MET_PUERTO RICO_PTO.RICO [32077080],META,PUERTO RICO,2.94,-73.21,32.22,56.7,56.69,1,-0.010000000000005116
17767,2009-07-21 00:00:00,RCA_CASANARE_ARA_CRAVO NORTE_CRAVONORTE [36027050],ARAUCA,CRAVO NORTE,6.295638889,-70.19433333,32.22,86.75,86.73,1,-0.01999999999999602
17768,2009-07-25 00:00:00,MAGDALENA_HUI_AGRADO_PTE.BALSEADERO [21047010],HUILA,AGRADO,2.232361111,-75.64855556,33.04,89.2,89.16,1,-0.04000000000000625
17769,2009-07-23 00:00:00,RCA_CAUCA_CAL_NEIRA_IRRA [26167070],CALDAS,NEIRA,5.268305556,-75.66419444,0.0,55.82,55.76,1,-0.060000000000002274
17770,2009-07-24 00:00:00,RCA_SUAREZ_SAN_PUENTE NACIONAL_PTE.NACIONAL [24017590],SANTANDER,PUENTE NACIONAL,5.872777778,-73.67777778,0.0,56.03,55.98,1,-0.05000000000000426
17771,2009-07-24 00:00:00,RCA_CHINCHINA_CAL_MANIZALES_RETIRO EL [26157020],CALDAS,PALESTINA,5.126777778,-75.67119444,32.22,56.11,56.07,1,-0.03999999999999915
17772,2009-07-24 00:00:00,RCA_ARACATACA_MAG_ARACATACA_PTE.FERROCARRIL [29067130],MAGDALENA,ARACATACA,10.58580556,-74.19211111,0.0,76.98,31.58,1,-45.400000000000006
17773,2009-07-24 00:00:00,RCA_TUCURINCA_MAG_CIENAGA_TREBOL EL [29067010],MAGDALENA,CIÉNAGA,10.63591667,-74.14633333,0.0,45.24,0.0,1,-45.24
17774,2009-07-25 00:00:00,RCA_FUNDACION_MAG_FUNDACION_FUNDACION [29067120],MAGDALENA,FUNDACIÓN,10.525085,-74.182576,0.0,86.5,86.07,1,-0.4300000000000068
17775,2009-07-27 00:00:00,RCA_MAGDALENA BZO.DE LOBA_BOL_MAGANGUE_MAGANGUE [25027680],BOLÍVAR,MAGANGUÉ,9.24,-74.74166667,33.14,56.9,56.9,1,0.0
